event_id,emp_id,period_start,period_end,hours_regular,hours_overtime,gross_pay,deductions,net_pay,jurisdiction,is_anomaly,anomaly_type
PE-EMP-00129-02,EMP-00129,2025-01-31,2025-03-01,144.0,0.0,7110.0,1299.69,5810.31,NY,False,none
PE-EMP-00129-03,EMP-00129,2025-03-02,2025-03-31,151.8,0.0,7110.0,1837.08,5272.92,NY,False,none
PE-EMP-00129-04,EMP-00129,2025-04-01,2025-04-30,148.5,0.0,7110.0,1945.88,5164.12,NY,False,none
PE-EMP-00129-05,EMP-00129,2025-05-01,2025-05-30,145.1,0.0,7110.0,1481.36,5628.64,NY,False,none
PE-EMP-00129-06,EMP-00129,2025-05-31,2025-06-29,140.1,0.0,7110.0,1805.7,5304.3,NY,False,none
PE-EMP-00130-01,EMP-00130,2025-01-01,2025-01-30,141.9,0.0,8830.0,2072.88,6757.12,TX,False,none
PE-EMP-00130-02,EMP-00130,2025-01-31,2025-03-01,153.5,0.0,8830.0,1628.85,7201.15,TX,False,none
PE-EMP-00130-03,EMP-00130,2025-03-02,2025-03-31,152.7,0.0,8830.0,1862.87,6967.13,TX,False,none
PE-EMP-00130-04,EMP-00130,2025-04-01,2025-04-30,150.6,0.0,8830.0,1887.7,6942.3,TX,False,none
PE-EMP-00130-05,EMP-00130,2025-05-01,2025-05-30,163.3,0.0,8830.0,2326.23,6503.77,TX,False,none
PE-EMP-00130-06,EMP-00130,2025-05-31,2025-06-29,143.9,0.0,8830.0,1706.67,7123.33,TX,False,none
PE-EMP-00131-01,EMP-00131,2025-01-01,2025-01-30,161.3,0.0,7271.0,1771.55,5499.45,NY,False,none
PE-EMP-00131-02,EMP-00131,2025-01-31,2025-03-01,144.2,0.0,7271.0,1793.92,5477.08,NY,False,none
PE-EMP-00131-03,EMP-00131,2025-03-02,2025-03-31,142.5,0.0,7271.0,1838.01,5432.99,NY,False,none
PE-EMP-00131-04,EMP-00131,2025-04-01,2025-04-30,157.5,0.0,7271.0,1763.05,5507.95,NY,False,none
PE-EMP-00131-05,EMP-00131,2025-05-01,2025-05-30,165.2,0.0,7271.0,1590.34,5680.66,NY,False,none
PE-EMP-00131-06,EMP-00131,2025-05-31,2025-06-29,141.3,0.0,7271.0,1555.27,5715.73,NY,False,none
PE-EMP-00132-01,EMP-00132,2025-01-01,2025-01-30,152.4,0.0,8230.0,2033.18,6196.82,DE_national,False,none
PE-EMP-00132-02,EMP-00132,2025-01-31,2025-03-01,142.5,0.0,8230.0,1709.68,6520.32,DE_national,False,none
PE-EMP-00132-03,EMP-00132,2025-03-02,2025-03-31,140.7,0.0,8230.0,1617.7,6612.3,DE_national,False,none
PE-EMP-00132-04,EMP-00132,2025-04-01,2025-04-30,161.6,0.0,8230.0,1999.98,6230.02,DE_national,False,none
PE-EMP-00132-05,EMP-00132,2025-05-01,2025-05-30,158.1,0.0,8230.0,1735.58,6494.42,DE_national,False,none
PE-EMP-00132-06,EMP-00132,2025-05-31,2025-06-29,142.4,0.0,8230.0,2011.34,6218.66,DE_national,False,none
PE-EMP-00133-01,EMP-00133,2025-01-01,2025-01-30,155.2,0.0,7324.0,2017.89,5306.11,CA,False,none
PE-EMP-00133-02,EMP-00133,2025-01-31,2025-03-01,166.8,0.0,7324.0,1873.2,5450.8,CA,False,none
PE-EMP-00133-03,EMP-00133,2025-03-02,2025-03-31,161.0,0.0,7324.0,1700.45,5623.55,CA,False,none
PE-EMP-00133-04,EMP-00133,2025-04-01,2025-04-30,140.5,0.0,7324.0,1686.45,5637.55,CA,False,none
PE-EMP-00133-05,EMP-00133,2025-05-01,2025-05-30,154.9,0.0,7324.0,1800.43,5523.57,CA,False,none
PE-EMP-00133-06,EMP-00133,2025-05-31,2025-06-29,147.7,0.0,7324.0,2023.16,5300.84,CA,False,none
PE-EMP-00134-01,EMP-00134,2025-01-01,2025-01-30,163.5,3.1,6338.28,1666.77,4671.51,NY,False,none
PE-EMP-00134-02,EMP-00134,2025-01-31,2025-03-01,154.9,8.7,6662.04,1255.56,5406.48,NY,False,none
PE-EMP-00134-03,EMP-00134,2025-03-02,2025-03-31,153.8,4.8,6437.57,1537.87,4899.7,NY,False,none
PE-EMP-00134-04,EMP-00134,2025-04-01,2025-04-30,145.1,14.0,6968.95,1491.33,5477.62,NY,False,none
PE-EMP-00134-05,EMP-00134,2025-05-01,2025-05-30,150.7,0.4,6180.84,1438.84,4742.0,NY,False,none
PE-EMP-00134-06,EMP-00134,2025-05-31,2025-06-29,155.2,1.4,6238.85,1734.27,4504.58,NY,False,none
PE-EMP-00135-01,EMP-00135,2025-01-01,2025-01-30,161.5,4.3,6675.54,1323.54,5352.0,CA,False,none
PE-EMP-00135-02,EMP-00135,2025-01-31,2025-03-01,159.0,2.3,6557.2,1804.65,4752.55,CA,False,none
PE-EMP-00135-03,EMP-00135,2025-03-02,2025-03-31,145.1,0.9,6471.17,1786.77,4684.4,CA,False,none
PE-EMP-00135-04,EMP-00135,2025-04-01,2025-04-30,142.8,10.7,7061.78,1481.58,5580.2,CA,False,none
PE-EMP-00135-05,EMP-00135,2025-05-01,2025-05-30,147.2,2.1,6546.58,1763.0,4783.58,CA,False,none
PE-EMP-00135-06,EMP-00135,2025-05-31,2025-06-29,141.5,14.1,7267.8,1961.94,5305.86,CA,False,none
PE-EMP-00136-01,EMP-00136,2025-01-01,2025-01-30,156.7,0.0,7537.0,1537.26,5999.74,CA,False,none
PE-EMP-00136-02,EMP-00136,2025-01-31,2025-03-01,154.2,0.0,7537.0,1534.9,6002.1,CA,False,none
PE-EMP-00136-03,EMP-00136,2025-03-02,2025-03-31,166.6,0.0,7537.0,1736.84,5800.16,CA,False,none
PE-EMP-00136-04,EMP-00136,2025-04-01,2025-04-30,148.9,0.0,7537.0,1559.62,5977.38,CA,False,none
PE-EMP-00136-05,EMP-00136,2025-05-01,2025-05-30,141.8,0.0,7537.0,1773.55,5763.45,CA,False,none
PE-EMP-00136-06,EMP-00136,2025-05-31,2025-06-29,157.7,0.0,7537.0,1378.45,6158.55,CA,False,none
PE-EMP-00137-01,EMP-00137,2025-01-01,2025-01-30,140.5,0.0,7646.0,2074.92,5571.08,FL,False,none
PE-EMP-00137-02,EMP-00137,2025-01-31,2025-03-01,156.4,0.0,7646.0,1799.93,5846.07,FL,False,none
PE-EMP-00137-03,EMP-00137,2025-03-02,2025-03-31,161.4,0.0,7646.0,1453.89,6192.11,FL,False,none
PE-EMP-00137-04,EMP-00137,2025-04-01,2025-04-30,143.5,0.0,7646.0,1874.46,5771.54,FL,False,none
PE-EMP-00137-05,EMP-00137,2025-05-01,2025-05-30,152.5,0.0,7646.0,1810.76,5835.24,FL,False,none
PE-EMP-00137-06,EMP-00137,2025-05-31,2025-06-29,154.0,0.0,7646.0,2023.34,5622.66,FL,False,none
PE-EMP-00138-01,EMP-00138,2025-01-01,2025-01-30,144.0,0.0,7857.0,2029.37,5827.63,NY,False,none
PE-EMP-00138-02,EMP-00138,2025-01-31,2025-03-01,144.7,0.0,7857.0,1838.88,6018.12,NY,False,none
PE-EMP-00138-03,EMP-00138,2025-03-02,2025-03-31,166.7,0.0,7857.0,1606.88,6250.12,NY,False,none
PE-EMP-00138-04,EMP-00138,2025-04-01,2025-04-30,155.5,0.0,7857.0,2169.59,5687.41,NY,False,none
PE-EMP-00138-05,EMP-00138,2025-05-01,2025-05-30,162.8,0.0,7857.0,1447.1,6409.9,NY,False,none
PE-EMP-00138-06,EMP-00138,2025-05-31,2025-06-29,157.4,0.0,7857.0,2169.41,5687.59,NY,False,none
PE-EMP-00139-01,EMP-00139,2025-01-01,2025-01-30,141.7,9.8,6617.62,1301.94,5315.68,NY,False,none
PE-EMP-00139-02,EMP-00139,2025-01-31,2025-03-01,147.0,13.8,6846.69,1419.53,5427.16,NY,False,none
PE-EMP-00139-03,EMP-00139,2025-03-02,2025-03-31,163.6,10.2,6640.58,1858.86,4781.72,NY,False,none
PE-EMP-00139-04,EMP-00139,2025-04-01,2025-04-30,147.9,3.2,6242.34,1648.4,4593.94,NY,True,ghost_employee
PE-EMP-00139-05,EMP-00139,2025-05-01,2025-05-30,142.0,2.4,6198.58,1446.8,4751.78,NY,False,none
PE-EMP-00139-06,EMP-00139,2025-05-31,2025-06-29,163.3,1.3,6137.47,1533.4,4604.07,NY,False,none
PE-EMP-00140-01,EMP-00140,2025-01-01,2025-01-30,168.0,0.0,7179.0,1812.75,5366.25,NY,False,none
PE-EMP-00140-02,EMP-00140,2025-01-31,2025-03-01,145.9,0.0,7179.0,1922.74,5256.26,NY,False,none
PE-EMP-00140-03,EMP-00140,2025-03-02,2025-03-31,162.5,0.0,7179.0,1654.63,5524.37,NY,False,none
PE-EMP-00140-04,EMP-00140,2025-04-01,2025-04-30,166.5,0.0,7179.0,1926.79,5252.21,NY,False,none
PE-EMP-00140-05,EMP-00140,2025-05-01,2025-05-30,167.4,0.0,7179.0,1748.21,5430.79,NY,False,none
PE-EMP-00140-06,EMP-00140,2025-05-31,2025-06-29,147.6,0.0,7179.0,1800.32,5378.68,NY,False,none
PE-EMP-00141-01,EMP-00141,2025-01-01,2025-01-30,145.9,9.9,4134.23,877.13,3257.1,DE_national,False,none
PE-EMP-00141-02,EMP-00141,2025-01-31,2025-03-01,165.6,14.4,4292.03,913.54,3378.49,DE_national,False,none
PE-EMP-00141-03,EMP-00141,2025-03-02,2025-03-31,157.0,2.0,3853.12,1048.92,2804.2,DE_national,False,none
PE-EMP-00141-04,EMP-00141,2025-04-01,2025-04-30,144.9,0.1,3784.28,684.8,3099.48,DE_national,False,none
PE-EMP-00141-05,EMP-00141,2025-05-01,2025-05-30,153.7,8.3,4077.59,1017.97,3059.62,DE_national,False,none
PE-EMP-00141-06,EMP-00141,2025-05-31,2025-06-29,164.5,5.9,3990.9,750.75,3240.15,DE_national,False,none
PE-EMP-00142-01,EMP-00142,2025-01-01,2025-01-30,155.1,0.0,8026.0,1967.39,6058.61,WA,False,none
PE-EMP-00142-02,EMP-00142,2025-01-31,2025-03-01,162.8,0.0,8026.0,2161.06,5864.94,WA,False,none
PE-EMP-00142-03,EMP-00142,2025-03-02,2025-03-31,143.5,0.0,8026.0,1801.98,6224.02,WA,False,none
PE-EMP-00142-04,EMP-00142,2025-04-01,2025-04-30,150.5,0.0,8026.0,2224.84,5801.16,WA,False,none
PE-EMP-00142-05,EMP-00142,2025-05-01,2025-05-30,150.8,0.0,8026.0,1927.29,6098.71,WA,False,none
PE-EMP-00142-06,EMP-00142,2025-05-31,2025-06-29,162.7,0.0,8026.0,2118.18,5907.82,WA,False,none
PE-EMP-00143-01,EMP-00143,2025-01-01,2025-01-30,150.4,14.8,7719.13,1485.75,6233.38,CA,False,none
PE-EMP-00143-02,EMP-00143,2025-01-31,2025-03-01,160.8,2.9,6965.03,1260.23,5704.8,CA,False,none
PE-EMP-00143-03,EMP-00143,2025-03-02,2025-03-31,159.9,11.4,7504.21,1861.46,5642.75,CA,False,none
PE-EMP-00143-04,EMP-00143,2025-04-01,2025-04-30,157.5,2.9,6963.62,1821.88,5141.74,CA,False,none
PE-EMP-00143-05,EMP-00143,2025-05-01,2025-05-30,167.4,12.1,7551.89,1526.35,6025.54,CA,False,none
PE-EMP-00143-06,EMP-00143,2025-05-31,2025-06-29,153.8,14.5,7703.39,1414.96,6288.43,CA,False,none
PE-EMP-00144-01,EMP-00144,2025-01-01,2025-01-30,140.2,10.6,4724.63,1136.76,3587.87,TX,False,none
PE-EMP-00144-02,EMP-00144,2025-01-31,2025-03-01,143.1,14.8,4894.03,1193.38,3700.65,TX,False,none
PE-EMP-00144-03,EMP-00144,2025-03-02,2025-03-31,144.8,4.2,4466.67,1027.48,3439.19,TX,False,none
PE-EMP-00144-04,EMP-00144,2025-04-01,2025-04-30,158.8,2.9,4416.14,1121.18,3294.96,TX,False,none
PE-EMP-00144-05,EMP-00144,2025-05-01,2025-05-30,156.5,9.0,4663.53,921.29,3742.24,TX,False,none
PE-EMP-00144-06,EMP-00144,2025-05-31,2025-06-29,166.1,11.2,4749.98,915.53,3834.45,TX,False,none
PE-EMP-00145-01,EMP-00145,2025-01-01,2025-01-30,160.4,12.8,4613.4,1236.85,3376.55,federal,False,none
PE-EMP-00145-02,EMP-00145,2025-01-31,2025-03-01,140.6,4.1,4276.86,1132.37,3144.49,federal,False,none
PE-EMP-00145-03,EMP-00145,2025-03-02,2025-03-31,157.2,14.5,4679.61,1159.48,3520.13,federal,False,none
PE-EMP-00145-04,EMP-00145,2025-04-01,2025-04-30,140.1,10.2,4512.18,1210.66,3301.52,federal,False,none
PE-EMP-00145-05,EMP-00145,2025-05-01,2025-05-30,158.2,6.4,4365.34,1079.59,3285.75,federal,False,none
PE-EMP-00145-06,EMP-00145,2025-05-31,2025-06-29,163.6,12.8,4612.46,979.22,3633.24,federal,False,none
PE-EMP-00146-01,EMP-00146,2025-01-01,2025-01-30,143.4,0.0,7121.0,1571.52,5549.48,federal,False,none
PE-EMP-00146-02,EMP-00146,2025-01-31,2025-03-01,153.9,0.0,7121.0,1650.86,5470.14,federal,False,none
PE-EMP-00146-03,EMP-00146,2025-03-02,2025-03-31,141.2,0.0,7121.0,1650.12,5470.88,federal,False,none
PE-EMP-00146-04,EMP-00146,2025-04-01,2025-04-30,141.3,0.0,7121.0,1795.36,5325.64,federal,False,none
PE-EMP-00146-05,EMP-00146,2025-05-01,2025-05-30,154.9,0.0,7121.0,1935.77,5185.23,federal,False,none
PE-EMP-00146-06,EMP-00146,2025-05-31,2025-06-29,151.0,0.0,7121.0,1506.98,5614.02,federal,False,none
PE-EMP-00147-01,EMP-00147,2025-01-01,2025-01-30,164.6,0.0,6790.0,1449.47,5340.53,DE_national,False,none
PE-EMP-00147-02-DUP,EMP-00147,2025-01-31,2025-03-01,167.7,0.0,6790.0,1770.61,5019.39,DE_national,True,duplicate_payment
PE-EMP-00147-03,EMP-00147,2025-03-02,2025-03-31,159.3,0.0,6790.0,1375.4,5414.6,DE_national,False,none
PE-EMP-00147-04,EMP-00147,2025-04-01,2025-04-30,165.7,0.0,6790.0,1872.53,4917.47,DE_national,False,none
PE-EMP-00147-05,EMP-00147,2025-05-01,2025-05-30,149.2,0.0,6790.0,1355.88,5434.12,DE_national,False,none
PE-EMP-00147-06,EMP-00147,2025-05-31,2025-06-29,157.5,0.0,6790.0,1264.87,5525.13,DE_national,False,none
PE-EMP-00148-01,EMP-00148,2025-01-01,2025-01-30,152.1,0.0,7585.0,1386.44,6198.56,UK_national,False,none
PE-EMP-00148-02,EMP-00148,2025-01-31,2025-03-01,162.3,0.0,7585.0,1383.52,6201.48,UK_national,False,none
PE-EMP-00148-03,EMP-00148,2025-03-02,2025-03-31,163.5,0.0,7585.0,2074.54,5510.46,UK_national,False,none
PE-EMP-00148-04,EMP-00148,2025-04-01,2025-04-30,153.3,0.0,7585.0,1552.77,6032.23,UK_national,False,none
PE-EMP-00148-05,EMP-00148,2025-05-01,2025-05-30,163.3,0.0,7585.0,2092.55,5492.45,UK_national,False,none
PE-EMP-00148-06,EMP-00148,2025-05-31,2025-06-29,154.6,0.0,7585.0,1988.51,5596.49,UK_national,False,none
PE-EMP-00149-01,EMP-00149,2025-01-01,2025-01-30,142.0,0.0,8192.0,1668.5,6523.5,CA,False,none
PE-EMP-00149-02,EMP-00149,2025-01-31,2025-03-01,152.3,0.0,8192.0,1966.05,6225.95,CA,False,none
PE-EMP-00149-03,EMP-00149,2025-03-02,2025-03-31,152.5,0.0,8192.0,1552.93,6639.07,CA,False,none
PE-EMP-00149-04,EMP-00149,2025-04-01,2025-04-30,167.3,0.0,8192.0,1576.82,6615.18,CA,False,none
PE-EMP-00149-05,EMP-00149,2025-05-01,2025-05-30,150.6,0.0,8192.0,2225.53,5966.47,CA,False,none
PE-EMP-00149-06,EMP-00149,2025-05-31,2025-06-29,159.4,0.0,8192.0,2203.72,5988.28,CA,False,none
PE-EMP-00150-01,EMP-00150,2025-01-01,2025-01-30,141.7,0.0,6908.0,1784.09,5123.91,CA,False,none
PE-EMP-00150-02,EMP-00150,2025-01-31,2025-03-01,141.5,0.0,6908.0,1797.73,5110.27,CA,False,none
PE-EMP-00150-03,EMP-00150,2025-03-02,2025-03-31,152.1,0.0,6908.0,1665.34,5242.66,CA,False,none
PE-EMP-00150-04,EMP-00150,2025-04-01,2025-04-30,141.6,0.0,6908.0,1313.78,5594.22,CA,False,none
PE-EMP-00150-05,EMP-00150,2025-05-01,2025-05-30,163.8,0.0,6908.0,1279.5,5628.5,CA,False,none
PE-EMP-00150-06,EMP-00150,2025-05-31,2025-06-29,157.3,0.0,6908.0,1520.92,5387.08,CA,False,none
PE-EMP-00151-01,EMP-00151,2025-01-01,2025-01-30,164.2,0.0,8201.0,1813.33,6387.67,DE_national,False,none
PE-EMP-00151-02,EMP-00151,2025-01-31,2025-03-01,157.5,0.0,8201.0,2121.99,6079.01,DE_national,False,none
PE-EMP-00151-03,EMP-00151,2025-03-02,2025-03-31,153.0,0.0,8201.0,1848.02,6352.98,DE_national,False,none
PE-EMP-00151-04,EMP-00151,2025-04-01,2025-04-30,157.4,0.0,8201.0,1827.27,6373.73,DE_national,False,none
PE-EMP-00151-05,EMP-00151,2025-05-01,2025-05-30,158.2,0.0,8201.0,1559.24,6641.76,DE_national,False,none
PE-EMP-00151-06,EMP-00151,2025-05-31,2025-06-29,140.7,0.0,8201.0,2030.38,6170.62,DE_national,False,none
PE-EMP-00152-01,EMP-00152,2025-01-01,2025-01-30,156.5,0.0,8318.0,1927.46,6390.54,TX,False,none
PE-EMP-00152-02,EMP-00152,2025-01-31,2025-03-01,140.3,0.0,8318.0,1587.08,6730.92,TX,False,none
PE-EMP-00152-03,EMP-00152,2025-03-02,2025-03-31,156.6,0.0,8318.0,2090.56,6227.44,TX,False,none
PE-EMP-00152-04,EMP-00152,2025-04-01,2025-04-30,165.3,0.0,8318.0,2196.6,6121.4,TX,False,none
PE-EMP-00152-05,EMP-00152,2025-05-01,2025-05-30,154.2,0.0,8318.0,1602.03,6715.97,TX,False,none
PE-EMP-00152-06,EMP-00152,2025-05-31,2025-06-29,153.5,0.0,8318.0,1792.85,6525.15,TX,False,none
PE-EMP-00153-01,EMP-00153,2025-01-01,2025-01-30,145.2,0.0,8861.0,2145.12,6715.88,FL,False,none
PE-EMP-00153-02,EMP-00153,2025-01-31,2025-03-01,141.2,0.0,8861.0,1716.97,7144.03,FL,False,none
PE-EMP-00153-03,EMP-00153,2025-03-02,2025-03-31,156.4,0.0,8861.0,1708.12,7152.88,FL,False,none
PE-EMP-00153-04,EMP-00153,2025-04-01,2025-04-30,158.2,0.0,8861.0,2049.66,6811.34,FL,False,none
PE-EMP-00153-05,EMP-00153,2025-05-01,2025-05-30,156.3,0.0,8861.0,1911.98,6949.02,FL,False,none
PE-EMP-00153-06,EMP-00153,2025-05-31,2025-06-29,144.1,0.0,8861.0,2074.49,6786.51,FL,False,none
PE-EMP-00154-01,EMP-00154,2025-01-01,2025-01-30,148.1,7.0,4962.35,1192.62,3769.73,DE_national,False,none
PE-EMP-00154-02,EMP-00154,2025-01-31,2025-03-01,158.4,14.6,5290.15,1226.09,4064.06,DE_national,False,none
PE-EMP-00154-03,EMP-00154,2025-03-02,2025-03-31,162.9,2.2,4749.66,967.69,3781.97,DE_national,False,none
PE-EMP-00154-04,EMP-00154,2025-04-01,2025-04-30,149.6,8.4,5021.22,931.24,4089.98,DE_national,False,none
PE-EMP-00154-05,EMP-00154,2025-05-01,2025-05-30,145.6,14.6,5294.23,1292.09,4002.14,DE_national,False,none
PE-EMP-00154-06,EMP-00154,2025-05-31,2025-06-29,153.3,1.0,4699.78,934.95,3764.83,DE_national,False,none
PE-EMP-00155-01,EMP-00155,2025-01-01,2025-01-30,153.1,0.0,7783.0,1939.4,5843.6,DE_national,False,none
PE-EMP-00155-02,EMP-00155,2025-01-31,2025-03-01,163.9,0.0,7783.0,1939.85,5843.15,DE_national,False,none
PE-EMP-00155-03,EMP-00155,2025-03-02,2025-03-31,149.4,0.0,7783.0,1841.53,5941.47,DE_national,False,none
PE-EMP-00155-04,EMP-00155,2025-04-01,2025-04-30,149.2,0.0,7783.0,1634.14,6148.86,DE_national,False,none
PE-EMP-00155-05,EMP-00155,2025-05-01,2025-05-30,164.5,0.0,7783.0,1482.54,6300.46,DE_national,False,none
PE-EMP-00155-06,EMP-00155,2025-05-31,2025-06-29,153.9,0.0,7783.0,2109.62,5673.38,DE_national,False,none
PE-EMP-00156-01,EMP-00156,2025-01-01,2025-01-30,159.4,13.8,5243.66,1278.81,3964.85,FL,False,none
PE-EMP-00156-02,EMP-00156,2025-01-31,2025-03-01,153.5,7.0,4947.61,996.02,3951.59,FL,False,none
PE-EMP-00156-03,EMP-00156,2025-03-02,2025-03-31,162.6,11.5,5144.67,1345.15,3799.52,FL,False,none
PE-EMP-00156-04,EMP-00156,2025-04-01,2025-04-30,163.1,5.6,4888.44,1075.61,3812.83,FL,False,none
PE-EMP-00156-05,EMP-00156,2025-05-01,2025-05-30,150.0,0.1,4647.39,841.13,3806.26,FL,False,none
PE-EMP-00156-06,EMP-00156,2025-05-31,2025-06-29,152.3,8.3,5005.17,972.21,4032.96,FL,False,none
PE-EMP-00157-01,EMP-00157,2025-01-01,2025-01-30,165.6,0.0,8091.0,1967.19,6123.81,WA,False,none
PE-EMP-00157-02,EMP-00157,2025-01-31,2025-03-01,167.3,0.0,8091.0,1747.58,6343.42,WA,False,none
PE-EMP-00157-03,EMP-00157,2025-03-02,2025-03-31,148.0,0.0,8091.0,1617.49,6473.51,WA,False,none
PE-EMP-00157-04,EMP-00157,2025-04-01,2025-04-30,147.3,0.0,8091.0,1633.53,6457.47,WA,False,none
PE-EMP-00157-05,EMP-00157,2025-05-01,2025-05-30,163.7,0.0,8091.0,1597.39,6493.61,WA,False,none
PE-EMP-00157-06,EMP-00157,2025-05-31,2025-06-29,145.5,0.0,8091.0,1655.39,6435.61,WA,False,none
PE-EMP-00158-01,EMP-00158,2025-01-01,2025-01-30,147.3,0.0,7443.0,1470.79,5972.21,WA,False,none
PE-EMP-00158-02,EMP-00158,2025-01-31,2025-03-01,163.3,0.0,7443.0,1415.06,6027.94,WA,False,none
PE-EMP-00158-03,EMP-00158,2025-03-02,2025-03-31,158.3,0.0,7443.0,1441.89,6001.11,WA,False,none
PE-EMP-00158-04,EMP-00158,2025-04-01,2025-04-30,149.5,0.0,7443.0,1998.45,5444.55,WA,False,none
PE-EMP-00158-05,EMP-00158,2025-05-01,2025-05-30,152.8,0.0,7443.0,1496.22,5946.78,WA,False,none
PE-EMP-00158-06,EMP-00158,2025-05-31,2025-06-29,150.4,0.0,7443.0,1614.86,5828.14,WA,False,none
PE-EMP-00159-01,EMP-00159,2025-01-01,2025-01-30,154.8,0.0,7851.0,1547.71,6303.29,DE_national,False,none
PE-EMP-00159-02,EMP-00159,2025-01-31,2025-03-01,157.4,0.0,7851.0,2040.49,5810.51,DE_national,False,none
PE-EMP-00159-03,EMP-00159,2025-03-02,2025-03-31,159.9,0.0,7851.0,1753.69,6097.31,DE_national,False,none
PE-EMP-00159-04,EMP-00159,2025-04-01,2025-04-30,164.7,0.0,7851.0,1506.21,6344.79,DE_national,False,none
PE-EMP-00159-05,EMP-00159,2025-05-01,2025-05-30,145.3,0.0,7851.0,1515.87,6335.13,DE_national,False,none
PE-EMP-00159-06,EMP-00159,2025-05-31,2025-06-29,159.4,0.0,7851.0,1831.29,6019.71,DE_national,False,none
PE-EMP-00160-01,EMP-00160,2025-01-01,2025-01-30,152.0,0.0,7655.0,1621.29,6033.71,DE_national,False,none
PE-EMP-00160-02,EMP-00160,2025-01-31,2025-03-01,165.8,0.0,7655.0,1864.87,5790.13,DE_national,False,none
PE-EMP-00160-03,EMP-00160,2025-03-02,2025-03-31,156.4,0.0,7655.0,1962.04,5692.96,DE_national,False,none
PE-EMP-00160-04,EMP-00160,2025-04-01,2025-04-30,148.2,0.0,7655.0,2031.97,5623.03,DE_national,False,none
PE-EMP-00160-05,EMP-00160,2025-05-01,2025-05-30,146.9,0.0,7655.0,1491.63,6163.37,DE_national,False,none
PE-EMP-00160-06,EMP-00160,2025-05-31,2025-06-29,147.8,0.0,7655.0,1859.75,5795.25,DE_national,False,none
PE-EMP-00161-01,EMP-00161,2025-01-01,2025-01-30,156.4,1.9,6998.28,1615.39,5382.89,FL,False,none
PE-EMP-00161-02,EMP-00161,2025-01-31,2025-03-01,162.0,7.3,7348.82,1857.27,5491.55,FL,False,none
PE-EMP-00161-03,EMP-00161,2025-03-02,2025-03-31,144.7,11.9,7640.84,1845.18,5795.66,FL,False,none
PE-EMP-00161-04,EMP-00161,2025-04-01,2025-04-30,161.0,5.8,7251.28,1945.1,5306.18,FL,False,none
PE-EMP-00161-05,EMP-00161,2025-05-01,2025-05-30,145.0,5.6,7237.89,1678.39,5559.5,FL,False,none
PE-EMP-00161-06,EMP-00161,2025-05-31,2025-06-29,153.5,10.7,7564.93,1759.21,5805.72,FL,False,none
PE-EMP-00162-01,EMP-00162,2025-01-01,2025-01-30,153.3,0.0,8395.0,2313.45,6081.55,UK_national,False,none
PE-EMP-00162-02,EMP-00162,2025-01-31,2025-03-01,157.9,0.0,8395.0,1999.01,6395.99,UK_national,False,none
PE-EMP-00162-03,EMP-00162,2025-03-02,2025-03-31,158.2,0.0,8395.0,2174.83,6220.17,UK_national,False,none
PE-EMP-00162-04,EMP-00162,2025-04-01,2025-04-30,165.1,0.0,8395.0,1685.04,6709.96,UK_national,False,none
PE-EMP-00162-05,EMP-00162,2025-05-01,2025-05-30,146.6,0.0,8395.0,1890.62,6504.38,UK_national,False,none
PE-EMP-00162-06,EMP-00162,2025-05-31,2025-06-29,151.9,0.0,8395.0,1694.61,6700.39,UK_national,False,none
PE-EMP-00163-01,EMP-00163,2025-01-01,2025-01-30,163.6,5.7,4833.4,946.0,3887.4,federal,False,none
PE-EMP-00163-02,EMP-00163,2025-01-31,2025-03-01,161.0,3.8,4754.29,896.07,3858.22,federal,False,none
PE-EMP-00163-03,EMP-00163,2025-03-02,2025-03-31,146.4,4.4,4780.44,1108.5,3671.94,federal,False,none
PE-EMP-00163-04,EMP-00163,2025-04-01,2025-04-30,149.4,0.6,4616.56,1067.47,3549.09,federal,False,none
PE-EMP-00163-05,EMP-00163,2025-05-01,2025-05-30,150.3,6.8,4881.2,1089.73,3791.47,federal,False,none
PE-EMP-00163-06,EMP-00163,2025-05-31,2025-06-29,140.7,7.5,4911.15,1018.09,3893.06,federal,False,none
PE-EMP-00164-01,EMP-00164,2025-01-01,2025-01-30,142.1,6.6,4714.72,973.88,3740.84,CA,False,none
PE-EMP-00164-02,EMP-00164,2025-01-31,2025-03-01,154.0,13.5,5001.73,1047.62,3954.11,CA,False,none
PE-EMP-00164-03,EMP-00164,2025-03-02,2025-03-31,147.7,8.2,4780.24,897.81,3882.43,CA,False,none
PE-EMP-00164-04,EMP-00164,2025-04-01,2025-04-30,150.1,3.4,4581.16,878.94,3702.22,CA,False,none
PE-EMP-00164-05,EMP-00164,2025-05-01,2025-05-30,158.9,8.2,4779.85,1019.9,3759.95,CA,False,none
PE-EMP-00164-06,EMP-00164,2025-05-31,2025-06-29,161.5,3.8,4595.07,1169.54,3425.53,CA,False,none
PE-EMP-00165-01,EMP-00165,2025-01-01,2025-01-30,156.9,12.7,5035.01,1002.29,4032.72,DE_national,False,none
PE-EMP-00165-02,EMP-00165,2025-01-31,2025-03-01,160.1,2.1,4587.24,1217.91,3369.33,DE_national,False,none
PE-EMP-00165-03,EMP-00165,2025-03-02,2025-03-31,161.6,8.1,4843.7,998.35,3845.35,DE_national,False,none
PE-EMP-00165-04,EMP-00165,2025-04-01,2025-04-30,167.9,4.2,4678.36,1004.27,3674.09,DE_national,False,none
