EMP-00585	worksIn	NY
EMP-00585	belongsTo	Engineering
EMP-00585	hasEmploymentType	contractor
EMP-00586	hasRole	Software_Engineer
EMP-00586	worksIn	UK_national
EMP-00586	belongsTo	HR
EMP-00586	hasEmploymentType	expatriate
EMP-00587	hasRole	Operations_Staff
EMP-00587	worksIn	federal
EMP-00587	belongsTo	Operations
EMP-00587	hasEmploymentType	expatriate
EMP-00588	hasRole	Software_Engineer
EMP-00588	worksIn	TX
EMP-00588	belongsTo	Engineering
EMP-00588	hasEmploymentType	expatriate
EMP-00589	hasRole	Software_Engineer
EMP-00589	worksIn	federal
EMP-00589	belongsTo	Engineering
EMP-00589	hasEmploymentType	contractor
EMP-00590	hasRole	Software_Engineer
EMP-00590	worksIn	UK_national
EMP-00590	belongsTo	Engineering
EMP-00590	hasEmploymentType	contractor
EMP-00591	hasRole	Finance_Analyst
EMP-00591	worksIn	DE_national
EMP-00591	belongsTo	Engineering
EMP-00591	hasEmploymentType	full_time
EMP-00592	hasRole	Operations_Staff
EMP-00592	worksIn	TX
EMP-00592	belongsTo	Engineering
EMP-00592	hasEmploymentType	part_time
EMP-00593	hasRole	HR_Manager
EMP-00593	worksIn	UK_national
EMP-00593	belongsTo	Legal
EMP-00593	hasEmploymentType	part_time
EMP-00594	hasRole	Finance_Analyst
EMP-00594	worksIn	WA
EMP-00594	belongsTo	Engineering
EMP-00594	hasEmploymentType	contractor
EMP-00595	hasRole	Software_Engineer
EMP-00595	worksIn	TX
EMP-00595	belongsTo	Finance
EMP-00595	hasEmploymentType	expatriate
EMP-00596	hasRole	Software_Engineer
EMP-00596	worksIn	WA
EMP-00596	belongsTo	Legal
EMP-00596	hasEmploymentType	expatriate
EMP-00597	hasRole	Operations_Staff
EMP-00597	worksIn	CA
EMP-00597	belongsTo	HR
EMP-00597	hasEmploymentType	part_time
EMP-00598	hasRole	HR_Manager
EMP-00598	worksIn	NY
EMP-00598	belongsTo	Operations
EMP-00598	hasEmploymentType	full_time
EMP-00599	hasRole	Operations_Staff
EMP-00599	worksIn	NY
EMP-00599	belongsTo	Legal
EMP-00599	hasEmploymentType	expatriate
EMP-00600	hasRole	Operations_Staff
EMP-00600	worksIn	UK_national
EMP-00600	belongsTo	HR
EMP-00600	hasEmploymentType	part_time
EMP-00601	hasRole	Operations_Staff
EMP-00601	worksIn	DE_national
EMP-00601	belongsTo	Finance
EMP-00601	hasEmploymentType	full_time
EMP-00602	hasRole	Data_Analyst
EMP-00602	worksIn	TX
EMP-00602	belongsTo	Engineering
EMP-00602	hasEmploymentType	contractor
EMP-00603	hasRole	Software_Engineer
EMP-00603	worksIn	FL
EMP-00603	belongsTo	Engineering
EMP-00603	hasEmploymentType	contractor
EMP-00604	hasRole	Operations_Staff
EMP-00604	worksIn	FL
EMP-00604	belongsTo	Finance
EMP-00604	hasEmploymentType	expatriate
EMP-00605	hasRole	Software_Engineer
EMP-00605	worksIn	TX
EMP-00605	belongsTo	Operations
EMP-00605	hasEmploymentType	expatriate
EMP-00606	hasRole	Data_Analyst
EMP-00606	worksIn	FL
EMP-00606	belongsTo	Engineering
EMP-00606	hasEmploymentType	part_time
EMP-00607	hasRole	Operations_Staff
EMP-00607	worksIn	FL
EMP-00607	belongsTo	HR
EMP-00607	hasEmploymentType	full_time
EMP-00608	hasRole	Finance_Analyst
EMP-00608	worksIn	NY
EMP-00608	belongsTo	Operations
EMP-00608	hasEmploymentType	contractor
EMP-00609	hasRole	Finance_Analyst
EMP-00609	worksIn	WA
EMP-00609	belongsTo	Operations
EMP-00609	hasEmploymentType	expatriate
EMP-00610	hasRole	Software_Engineer
EMP-00610	worksIn	UK_national
EMP-00610	belongsTo	HR
EMP-00610	hasEmploymentType	expatriate
EMP-00611	hasRole	Finance_Analyst
EMP-00611	worksIn	NY
EMP-00611	belongsTo	Finance
EMP-00611	hasEmploymentType	full_time
EMP-00612	hasRole	Finance_Analyst
EMP-00612	worksIn	WA
EMP-00612	belongsTo	Operations
EMP-00612	hasEmploymentType	contractor
EMP-00613	hasRole	Finance_Analyst
EMP-00613	worksIn	TX
EMP-00613	belongsTo	Operations
EMP-00613	hasEmploymentType	expatriate
EMP-00614	hasRole	Data_Analyst
EMP-00614	worksIn	UK_national
EMP-00614	belongsTo	Finance
EMP-00614	hasEmploymentType	expatriate
EMP-00615	hasRole	Data_Analyst
EMP-00615	worksIn	WA
EMP-00615	belongsTo	Finance
EMP-00615	hasEmploymentType	full_time
EMP-00616	hasRole	Software_Engineer
EMP-00616	worksIn	WA
EMP-00616	belongsTo	Operations
EMP-00616	hasEmploymentType	contractor
EMP-00617	hasRole	Software_Engineer
EMP-00617	worksIn	WA
EMP-00617	belongsTo	Operations
EMP-00617	hasEmploymentType	part_time
EMP-00618	hasRole	HR_Manager
EMP-00618	worksIn	NY
EMP-00618	belongsTo	Operations
EMP-00618	hasEmploymentType	contractor
EMP-00619	hasRole	Data_Analyst
EMP-00619	worksIn	federal
EMP-00619	belongsTo	Engineering
EMP-00619	hasEmploymentType	expatriate
EMP-00620	hasRole	Finance_Analyst
EMP-00620	worksIn	WA
EMP-00620	belongsTo	Legal
EMP-00620	hasEmploymentType	part_time
EMP-00621	hasRole	Operations_Staff
EMP-00621	worksIn	TX
EMP-00621	belongsTo	HR
EMP-00621	hasEmploymentType	part_time
EMP-00622	hasRole	Software_Engineer
EMP-00622	worksIn	DE_national
EMP-00622	belongsTo	Finance
EMP-00622	hasEmploymentType	part_time
EMP-00623	hasRole	Data_Analyst
EMP-00623	worksIn	DE_national
EMP-00623	belongsTo	Operations
EMP-00623	hasEmploymentType	contractor
EMP-00624	hasRole	Software_Engineer
EMP-00624	worksIn	federal
EMP-00624	belongsTo	Legal
EMP-00624	hasEmploymentType	full_time
EMP-00625	hasRole	Operations_Staff
EMP-00625	worksIn	federal
EMP-00625	belongsTo	HR
EMP-00625	hasEmploymentType	part_time
EMP-00626	hasRole	HR_Manager
EMP-00626	worksIn	CA
EMP-00626	belongsTo	Engineering
EMP-00626	hasEmploymentType	full_time
EMP-00627	hasRole	Data_Analyst
EMP-00627	worksIn	FL
EMP-00627	belongsTo	HR
EMP-00627	hasEmploymentType	part_time
EMP-00628	hasRole	HR_Manager
EMP-00628	worksIn	CA
EMP-00628	belongsTo	HR
EMP-00628	hasEmploymentType	expatriate
EMP-00629	hasRole	Data_Analyst
EMP-00629	worksIn	WA
EMP-00629	belongsTo	Finance
EMP-00629	hasEmploymentType	full_time
EMP-00630	hasRole	HR_Manager
EMP-00630	worksIn	federal
EMP-00630	belongsTo	Finance
EMP-00630	hasEmploymentType	expatriate
EMP-00631	hasRole	Data_Analyst
EMP-00631	worksIn	UK_national
EMP-00631	belongsTo	Engineering
EMP-00631	hasEmploymentType	expatriate
EMP-00632	hasRole	Software_Engineer
EMP-00632	worksIn	WA
EMP-00632	belongsTo	Engineering
EMP-00632	hasEmploymentType	contractor
EMP-00633	hasRole	Operations_Staff
EMP-00633	worksIn	WA
EMP-00633	belongsTo	Finance
EMP-00633	hasEmploymentType	full_time
EMP-00634	hasRole	HR_Manager
EMP-00634	worksIn	FL
EMP-00634	belongsTo	Legal
EMP-00634	hasEmploymentType	contractor
EMP-00635	hasRole	Data_Analyst
EMP-00635	worksIn	federal
EMP-00635	belongsTo	HR
EMP-00635	hasEmploymentType	full_time
EMP-00636	hasRole	Software_Engineer
EMP-00636	worksIn	WA
EMP-00636	belongsTo	Operations
EMP-00636	hasEmploymentType	expatriate
EMP-00637	hasRole	Operations_Staff
EMP-00637	worksIn	FL
EMP-00637	belongsTo	HR
EMP-00637	hasEmploymentType	expatriate
EMP-00638	hasRole	Finance_Analyst
EMP-00638	worksIn	WA
EMP-00638	belongsTo	HR
EMP-00638	hasEmploymentType	expatriate
EMP-00639	hasRole	Finance_Analyst
EMP-00639	worksIn	NY
EMP-00639	belongsTo	HR
EMP-00639	hasEmploymentType	part_time
EMP-00640	hasRole	HR_Manager
EMP-00640	worksIn	NY
EMP-00640	belongsTo	Finance
EMP-00640	hasEmploymentType	part_time
EMP-00641	hasRole	Data_Analyst
EMP-00641	worksIn	federal
EMP-00641	belongsTo	Finance
EMP-00641	hasEmploymentType	contractor
EMP-00642	hasRole	Finance_Analyst
EMP-00642	worksIn	NY
EMP-00642	belongsTo	Engineering
EMP-00642	hasEmploymentType	contractor
EMP-00643	hasRole	Finance_Analyst
EMP-00643	worksIn	FL
EMP-00643	belongsTo	Engineering
EMP-00643	hasEmploymentType	full_time
EMP-00644	hasRole	Operations_Staff
EMP-00644	worksIn	CA
EMP-00644	belongsTo	HR
EMP-00644	hasEmploymentType	contractor
EMP-00645	hasRole	Data_Analyst
EMP-00645	worksIn	UK_national
EMP-00645	belongsTo	Operations
EMP-00645	hasEmploymentType	part_time
EMP-00646	hasRole	Data_Analyst
EMP-00646	worksIn	NY
EMP-00646	belongsTo	Finance
EMP-00646	hasEmploymentType	contractor
EMP-00647	hasRole	Data_Analyst
EMP-00647	worksIn	CA
EMP-00647	belongsTo	Finance
EMP-00647	hasEmploymentType	contractor
EMP-00648	hasRole	Data_Analyst
EMP-00648	worksIn	DE_national
EMP-00648	belongsTo	Engineering
EMP-00648	hasEmploymentType	part_time
EMP-00649	hasRole	Data_Analyst
EMP-00649	worksIn	UK_national
EMP-00649	belongsTo	Operations
EMP-00649	hasEmploymentType	expatriate
EMP-00650	hasRole	Operations_Staff
EMP-00650	worksIn	FL
EMP-00650	belongsTo	Finance
EMP-00650	hasEmploymentType	full_time
EMP-00651	hasRole	Software_Engineer
EMP-00651	worksIn	CA
EMP-00651	belongsTo	Engineering
EMP-00651	hasEmploymentType	contractor
EMP-00652	hasRole	Data_Analyst
EMP-00652	worksIn	WA
EMP-00652	belongsTo	Engineering
EMP-00652	hasEmploymentType	part_time
EMP-00653	hasRole	Operations_Staff
EMP-00653	worksIn	NY
EMP-00653	belongsTo	Engineering
EMP-00653	hasEmploymentType	contractor
EMP-00654	hasRole	HR_Manager
EMP-00654	worksIn	federal
EMP-00654	belongsTo	HR
EMP-00654	hasEmploymentType	contractor
EMP-00655	hasRole	HR_Manager
EMP-00655	worksIn	FL
EMP-00655	belongsTo	Operations
EMP-00655	hasEmploymentType	expatriate
EMP-00656	hasRole	Software_Engineer
EMP-00656	worksIn	TX
EMP-00656	belongsTo	Engineering
EMP-00656	hasEmploymentType	part_time
EMP-00657	hasRole	Finance_Analyst
EMP-00657	worksIn	federal
EMP-00657	belongsTo	Engineering
EMP-00657	hasEmploymentType	part_time
EMP-00658	hasRole	Operations_Staff
EMP-00658	worksIn	CA
EMP-00658	belongsTo	Engineering
EMP-00658	hasEmploymentType	contractor
EMP-00659	hasRole	Software_Engineer
EMP-00659	worksIn	UK_national
EMP-00659	belongsTo	Operations
EMP-00659	hasEmploymentType	full_time
EMP-00660	hasRole	Software_Engineer
EMP-00660	worksIn	TX
EMP-00660	belongsTo	Engineering
EMP-00660	hasEmploymentType	contractor
EMP-00661	hasRole	HR_Manager
EMP-00661	worksIn	WA
EMP-00661	belongsTo	Legal
EMP-00661	hasEmploymentType	expatriate
EMP-00662	hasRole	Data_Analyst
EMP-00662	worksIn	NY
EMP-00662	belongsTo	Engineering
EMP-00662	hasEmploymentType	expatriate
EMP-00663	hasRole	Software_Engineer
EMP-00663	worksIn	FL
EMP-00663	belongsTo	Finance
EMP-00663	hasEmploymentType	expatriate
EMP-00664	hasRole	Finance_Analyst
EMP-00664	worksIn	UK_national
EMP-00664	belongsTo	HR
EMP-00664	hasEmploymentType	part_time
EMP-00665	hasRole	Software_Engineer
EMP-00665	worksIn	DE_national
EMP-00665	belongsTo	HR
EMP-00665	hasEmploymentType	expatriate
EMP-00666	hasRole	Software_Engineer
EMP-00666	worksIn	NY
EMP-00666	belongsTo	Legal
EMP-00666	hasEmploymentType	full_time
EMP-00667	hasRole	Operations_Staff
EMP-00667	worksIn	NY
EMP-00667	belongsTo	Engineering
EMP-00667	hasEmploymentType	part_time
EMP-00668	hasRole	HR_Manager
EMP-00668	worksIn	WA
EMP-00668	belongsTo	Operations
EMP-00668	hasEmploymentType	part_time
EMP-00669	hasRole	Software_Engineer
EMP-00669	worksIn	CA
EMP-00669	belongsTo	Finance
EMP-00669	hasEmploymentType	full_time
EMP-00670	hasRole	HR_Manager
EMP-00670	worksIn	NY
EMP-00670	belongsTo	Engineering
EMP-00670	hasEmploymentType	contractor
EMP-00671	hasRole	Software_Engineer
EMP-00671	worksIn	federal
EMP-00671	belongsTo	Operations
EMP-00671	hasEmploymentType	part_time
EMP-00672	hasRole	Finance_Analyst
EMP-00672	worksIn	federal
EMP-00672	belongsTo	Finance
EMP-00672	hasEmploymentType	contractor
EMP-00673	hasRole	Data_Analyst
EMP-00673	worksIn	UK_national
EMP-00673	belongsTo	Operations
EMP-00673	hasEmploymentType	full_time
EMP-00674	hasRole	HR_Manager
EMP-00674	worksIn	UK_national
EMP-00674	belongsTo	HR
EMP-00674	hasEmploymentType	expatriate
EMP-00675	hasRole	Software_Engineer
EMP-00675	worksIn	TX
EMP-00675	belongsTo	Operations
EMP-00675	hasEmploymentType	part_time
EMP-00676	hasRole	Finance_Analyst
EMP-00676	worksIn	TX
EMP-00676	belongsTo	Operations
EMP-00676	hasEmploymentType	expatriate
EMP-00677	hasRole	HR_Manager
EMP-00677	worksIn	DE_national
EMP-00677	belongsTo	Operations
EMP-00677	hasEmploymentType	full_time
EMP-00678	hasRole	Software_Engineer
EMP-00678	worksIn	CA
EMP-00678	belongsTo	Finance
EMP-00678	hasEmploymentType	expatriate
EMP-00679	hasRole	HR_Manager
EMP-00679	worksIn	federal
EMP-00679	belongsTo	Legal
EMP-00679	hasEmploymentType	full_time
EMP-00680	hasRole	Finance_Analyst
EMP-00680	worksIn	FL
EMP-00680	belongsTo	Finance
EMP-00680	hasEmploymentType	full_time
EMP-00681	hasRole	Operations_Staff
EMP-00681	worksIn	CA
EMP-00681	belongsTo	HR
EMP-00681	hasEmploymentType	part_time
EMP-00682	hasRole	Finance_Analyst
EMP-00682	worksIn	TX
EMP-00682	belongsTo	Operations
EMP-00682	hasEmploymentType	expatriate
EMP-00683	hasRole	HR_Manager
EMP-00683	worksIn	WA
EMP-00683	belongsTo	Legal
EMP-00683	hasEmploymentType	part_time
EMP-00684	hasRole	Data_Analyst
EMP-00684	worksIn	FL
EMP-00684	belongsTo	Operations
EMP-00684	hasEmploymentType	expatriate
EMP-00685	hasRole	Operations_Staff
EMP-00685	worksIn	DE_national
EMP-00685	belongsTo	Finance
EMP-00685	hasEmploymentType	expatriate
EMP-00686	hasRole	Software_Engineer
EMP-00686	worksIn	NY
EMP-00686	belongsTo	Operations
EMP-00686	hasEmploymentType	expatriate
EMP-00687	hasRole	Software_Engineer
EMP-00687	worksIn	WA
EMP-00687	belongsTo	Legal
EMP-00687	hasEmploymentType	full_time
EMP-00688	hasRole	Finance_Analyst
EMP-00688	worksIn	federal
EMP-00688	belongsTo	Engineering
EMP-00688	hasEmploymentType	part_time
EMP-00689	hasRole	Data_Analyst
EMP-00689	worksIn	DE_national
EMP-00689	belongsTo	Finance
EMP-00689	hasEmploymentType	expatriate
EMP-00690	hasRole	Operations_Staff
EMP-00690	worksIn	FL
EMP-00690	belongsTo	Finance
EMP-00690	hasEmploymentType	full_time
EMP-00691	hasRole	HR_Manager
EMP-00691	worksIn	NY
EMP-00691	belongsTo	HR
EMP-00691	hasEmploymentType	contractor
EMP-00692	hasRole	Operations_Staff
EMP-00692	worksIn	NY
EMP-00692	belongsTo	Legal
EMP-00692	hasEmploymentType	part_time
EMP-00693	hasRole	Data_Analyst
EMP-00693	worksIn	UK_national
EMP-00693	belongsTo	Operations
EMP-00693	hasEmploymentType	part_time
EMP-00694	hasRole	Data_Analyst
EMP-00694	worksIn	UK_national
EMP-00694	belongsTo	Legal
EMP-00694	hasEmploymentType	contractor
EMP-00695	hasRole	Software_Engineer
EMP-00695	worksIn	TX
EMP-00695	belongsTo	Operations
EMP-00695	hasEmploymentType	expatriate
EMP-00696	hasRole	Software_Engineer
EMP-00696	worksIn	DE_national
EMP-00696	belongsTo	Legal
EMP-00696	hasEmploymentType	full_time
EMP-00697	hasRole	Data_Analyst
EMP-00697	worksIn	NY
EMP-00697	belongsTo	Legal
EMP-00697	hasEmploymentType	part_time
EMP-00698	hasRole	Finance_Analyst
EMP-00698	worksIn	UK_national
EMP-00698	belongsTo	HR
EMP-00698	hasEmploymentType	contractor
EMP-00699	hasRole	HR_Manager
EMP-00699	worksIn	WA
EMP-00699	belongsTo	HR
EMP-00699	hasEmploymentType	expatriate
EMP-00700	hasRole	Data_Analyst
EMP-00700	worksIn	federal
EMP-00700	belongsTo	Legal
EMP-00700	hasEmploymentType	expatriate
EMP-00701	hasRole	Data_Analyst
EMP-00701	worksIn	WA
EMP-00701	belongsTo	Finance
EMP-00701	hasEmploymentType	part_time
EMP-00702	hasRole	Data_Analyst
EMP-00702	worksIn	NY
EMP-00702	belongsTo	Finance
EMP-00702	hasEmploymentType	part_time
EMP-00703	hasRole	Finance_Analyst
EMP-00703	worksIn	WA
EMP-00703	belongsTo	Operations
EMP-00703	hasEmploymentType	expatriate
EMP-00704	hasRole	Software_Engineer
EMP-00704	worksIn	UK_national
EMP-00704	belongsTo	Engineering
EMP-00704	hasEmploymentType	full_time
EMP-00705	hasRole	Software_Engineer
EMP-00705	worksIn	TX
EMP-00705	belongsTo	Finance
EMP-00705	hasEmploymentType	part_time
EMP-00706	hasRole	Data_Analyst
EMP-00706	worksIn	FL
EMP-00706	belongsTo	Legal
EMP-00706	hasEmploymentType	full_time
EMP-00707	hasRole	Software_Engineer
EMP-00707	worksIn	NY
EMP-00707	belongsTo	Legal
EMP-00707	hasEmploymentType	contractor
EMP-00708	hasRole	Data_Analyst
EMP-00708	worksIn	WA
EMP-00708	belongsTo	Engineering
EMP-00708	hasEmploymentType	expatriate
EMP-00709	hasRole	Operations_Staff
EMP-00709	worksIn	federal
EMP-00709	belongsTo	Legal
EMP-00709	hasEmploymentType	expatriate
EMP-00710	hasRole	Software_Engineer
EMP-00710	worksIn	FL
EMP-00710	belongsTo	Operations
EMP-00710	hasEmploymentType	full_time
EMP-00711	hasRole	Data_Analyst
EMP-00711	worksIn	FL
EMP-00711	belongsTo	Operations
EMP-00711	hasEmploymentType	contractor
EMP-00712	hasRole	Data_Analyst
EMP-00712	worksIn	TX
EMP-00712	belongsTo	Legal
EMP-00712	hasEmploymentType	full_time
EMP-00713	hasRole	Software_Engineer
EMP-00713	worksIn	UK_national
EMP-00713	belongsTo	Legal
EMP-00713	hasEmploymentType	expatriate
EMP-00714	hasRole	HR_Manager
EMP-00714	worksIn	WA
EMP-00714	belongsTo	Finance
EMP-00714	hasEmploymentType	part_time
EMP-00715	hasRole	Operations_Staff
EMP-00715	worksIn	TX
EMP-00715	belongsTo	Finance
EMP-00715	hasEmploymentType	part_time
EMP-00716	hasRole	Finance_Analyst
EMP-00716	worksIn	DE_national
EMP-00716	belongsTo	Legal
EMP-00716	hasEmploymentType	full_time
EMP-00717	hasRole	Finance_Analyst
EMP-00717	worksIn	federal
EMP-00717	belongsTo	HR
EMP-00717	hasEmploymentType	contractor
EMP-00718	hasRole	Data_Analyst
EMP-00718	worksIn	UK_national
EMP-00718	belongsTo	Legal
EMP-00718	hasEmploymentType	full_time
EMP-00719	hasRole	Operations_Staff
EMP-00719	worksIn	FL
EMP-00719	belongsTo	HR
EMP-00719	hasEmploymentType	full_time
EMP-00720	hasRole	HR_Manager
EMP-00720	worksIn	WA
EMP-00720	belongsTo	Legal
EMP-00720	hasEmploymentType	contractor
EMP-00721	hasRole	Finance_Analyst
EMP-00721	worksIn	NY
EMP-00721	belongsTo	Finance
EMP-00721	hasEmploymentType	expatriate
EMP-00722	hasRole	Operations_Staff
EMP-00722	worksIn	CA
EMP-00722	belongsTo	Finance
EMP-00722	hasEmploymentType	part_time
EMP-00723	hasRole	Operations_Staff
EMP-00723	worksIn	WA
EMP-00723	belongsTo	Finance
EMP-00723	hasEmploymentType	full_time
EMP-00724	hasRole	Software_Engineer
EMP-00724	worksIn	DE_national
EMP-00724	belongsTo	Finance
EMP-00724	hasEmploymentType	contractor
EMP-00725	hasRole	Data_Analyst
EMP-00725	worksIn	NY
EMP-00725	belongsTo	Legal
EMP-00725	hasEmploymentType	contractor
EMP-00726	hasRole	Finance_Analyst
EMP-00726	worksIn	FL
EMP-00726	belongsTo	HR
EMP-00726	hasEmploymentType	full_time
EMP-00727	hasRole	Operations_Staff
EMP-00727	worksIn	UK_national
EMP-00727	belongsTo	Engineering
EMP-00727	hasEmploymentType	full_time
EMP-00728	hasRole	Data_Analyst
EMP-00728	worksIn	federal
EMP-00728	belongsTo	Engineering
EMP-00728	hasEmploymentType	full_time
EMP-00729	hasRole	Software_Engineer
EMP-00729	worksIn	WA
EMP-00729	belongsTo	Engineering
EMP-00729	hasEmploymentType	full_time
EMP-00730	hasRole	Finance_Analyst
EMP-00730	worksIn	UK_national
EMP-00730	belongsTo	Operations
EMP-00730	hasEmploymentType	part_time
EMP-00731	hasRole	Operations_Staff
EMP-00731	worksIn	CA
EMP-00731	belongsTo	Engineering
EMP-00731	hasEmploymentType	expatriate
EMP-00732	hasRole	Finance_Analyst
EMP-00732	worksIn	CA
EMP-00732	belongsTo	Engineering
EMP-00732	hasEmploymentType	full_time
EMP-00733	hasRole	HR_Manager
EMP-00733	worksIn	WA
EMP-00733	belongsTo	Engineering
EMP-00733	hasEmploymentType	full_time
EMP-00734	hasRole	HR_Manager
EMP-00734	worksIn	UK_national
EMP-00734	belongsTo	Engineering
EMP-00734	hasEmploymentType	expatriate
EMP-00735	hasRole	Operations_Staff
EMP-00735	worksIn	TX
EMP-00735	belongsTo	Operations
EMP-00735	hasEmploymentType	part_time
EMP-00736	hasRole	Finance_Analyst
EMP-00736	worksIn	WA
EMP-00736	belongsTo	Finance
EMP-00736	hasEmploymentType	contractor
EMP-00737	hasRole	Software_Engineer
EMP-00737	worksIn	CA
EMP-00737	belongsTo	Legal
EMP-00737	hasEmploymentType	part_time
EMP-00738	hasRole	Finance_Analyst
EMP-00738	worksIn	WA
EMP-00738	belongsTo	Finance
EMP-00738	hasEmploymentType	expatriate
EMP-00739	hasRole	Data_Analyst
EMP-00739	worksIn	TX
EMP-00739	belongsTo	HR
EMP-00739	hasEmploymentType	expatriate
EMP-00740	hasRole	Finance_Analyst
EMP-00740	worksIn	NY
EMP-00740	belongsTo	Legal
EMP-00740	hasEmploymentType	contractor
EMP-00741	hasRole	Software_Engineer
EMP-00741	worksIn	WA
EMP-00741	belongsTo	Engineering
EMP-00741	hasEmploymentType	expatriate
EMP-00742	hasRole	HR_Manager
EMP-00742	worksIn	DE_national
EMP-00742	belongsTo	Finance
EMP-00742	hasEmploymentType	full_time
EMP-00743	hasRole	HR_Manager
EMP-00743	worksIn	NY
EMP-00743	belongsTo	Legal
EMP-00743	hasEmploymentType	part_time
EMP-00744	hasRole	Software_Engineer
EMP-00744	worksIn	DE_national
EMP-00744	belongsTo	Finance
EMP-00744	hasEmploymentType	part_time
EMP-00745	hasRole	Finance_Analyst
EMP-00745	worksIn	federal
EMP-00745	belongsTo	Finance
EMP-00745	hasEmploymentType	contractor
EMP-00746	hasRole	Operations_Staff
EMP-00746	worksIn	federal
EMP-00746	belongsTo	HR
EMP-00746	hasEmploymentType	part_time
EMP-00747	hasRole	Operations_Staff
EMP-00747	worksIn	TX
EMP-00747	belongsTo	Finance
EMP-00747	hasEmploymentType	contractor
EMP-00748	hasRole	Operations_Staff
EMP-00748	worksIn	federal
EMP-00748	belongsTo	Finance
EMP-00748	hasEmploymentType	expatriate
EMP-00749	hasRole	Operations_Staff
EMP-00749	worksIn	NY
EMP-00749	belongsTo	Finance
EMP-00749	hasEmploymentType	full_time
EMP-00750	hasRole	Data_Analyst
EMP-00750	worksIn	NY
EMP-00750	belongsTo	Engineering
EMP-00750	hasEmploymentType	part_time
EMP-00751	hasRole	Software_Engineer
EMP-00751	worksIn	FL
EMP-00751	belongsTo	Engineering
EMP-00751	hasEmploymentType	full_time
EMP-00752	hasRole	Finance_Analyst
EMP-00752	worksIn	TX
EMP-00752	belongsTo	Operations
EMP-00752	hasEmploymentType	contractor
EMP-00753	hasRole	Data_Analyst
EMP-00753	worksIn	DE_national
EMP-00753	belongsTo	Legal
EMP-00753	hasEmploymentType	contractor
EMP-00754	hasRole	Software_Engineer
EMP-00754	worksIn	CA
EMP-00754	belongsTo	HR
EMP-00754	hasEmploymentType	expatriate
EMP-00755	hasRole	Finance_Analyst
EMP-00755	worksIn	DE_national
EMP-00755	belongsTo	HR
EMP-00755	hasEmploymentType	part_time
EMP-00756	hasRole	Finance_Analyst
EMP-00756	worksIn	federal
EMP-00756	belongsTo	HR
EMP-00756	hasEmploymentType	part_time
EMP-00757	hasRole	Operations_Staff
EMP-00757	worksIn	WA
EMP-00757	belongsTo	HR
EMP-00757	hasEmploymentType	part_time
EMP-00757	isGhost	TRUE
EMP-00758	hasRole	Software_Engineer
EMP-00758	worksIn	UK_national
EMP-00758	belongsTo	Operations
EMP-00758	hasEmploymentType	part_time
EMP-00759	hasRole	Software_Engineer
EMP-00759	worksIn	NY
EMP-00759	belongsTo	Legal
EMP-00759	hasEmploymentType	full_time
EMP-00760	hasRole	HR_Manager
EMP-00760	worksIn	UK_national
EMP-00760	belongsTo	Operations
EMP-00760	hasEmploymentType	contractor
EMP-00761	hasRole	HR_Manager
EMP-00761	worksIn	UK_national
EMP-00761	belongsTo	HR
EMP-00761	hasEmploymentType	full_time
EMP-00762	hasRole	Finance_Analyst
EMP-00762	worksIn	federal
EMP-00762	belongsTo	Operations
EMP-00762	hasEmploymentType	expatriate
EMP-00763	hasRole	Finance_Analyst
EMP-00763	worksIn	DE_national
EMP-00763	belongsTo	HR
EMP-00763	hasEmploymentType	full_time
EMP-00764	hasRole	Software_Engineer
EMP-00764	worksIn	TX
EMP-00764	belongsTo	HR
EMP-00764	hasEmploymentType	contractor
EMP-00765	hasRole	HR_Manager
EMP-00765	worksIn	UK_national
EMP-00765	belongsTo	Finance
EMP-00765	hasEmploymentType	full_time
EMP-00766	hasRole	Software_Engineer
EMP-00766	worksIn	DE_national
EMP-00766	belongsTo	Legal
EMP-00766	hasEmploymentType	expatriate
EMP-00767	hasRole	Data_Analyst
EMP-00767	worksIn	FL
EMP-00767	belongsTo	HR
EMP-00767	hasEmploymentType	expatriate
EMP-00768	hasRole	Finance_Analyst
EMP-00768	worksIn	CA
EMP-00768	belongsTo	Legal
EMP-00768	hasEmploymentType	part_time
EMP-00769	hasRole	Data_Analyst
EMP-00769	worksIn	WA
EMP-00769	belongsTo	HR
EMP-00769	hasEmploymentType	full_time
EMP-00770	hasRole	Finance_Analyst
EMP-00770	worksIn	WA
EMP-00770	belongsTo	Engineering
EMP-00770	hasEmploymentType	expatriate
EMP-00771	hasRole	Data_Analyst
EMP-00771	worksIn	DE_national
EMP-00771	belongsTo	HR
EMP-00771	hasEmploymentType	expatriate
EMP-00772	hasRole	Operations_Staff
EMP-00772	worksIn	WA
EMP-00772	belongsTo	Finance
EMP-00772	hasEmploymentType	part_time
EMP-00772	isGhost	TRUE
EMP-00773	hasRole	Operations_Staff
EMP-00773	worksIn	UK_national
EMP-00773	belongsTo	HR
EMP-00773	hasEmploymentType	full_time
EMP-00774	hasRole	Software_Engineer
EMP-00774	worksIn	UK_national
EMP-00774	belongsTo	HR
EMP-00774	hasEmploymentType	full_time
EMP-00775	hasRole	Finance_Analyst
EMP-00775	worksIn	DE_national
EMP-00775	belongsTo	Legal
EMP-00775	hasEmploymentType	full_time
EMP-00776	hasRole	Finance_Analyst
EMP-00776	worksIn	NY
EMP-00776	belongsTo	HR
EMP-00776	hasEmploymentType	full_time
