event_id,emp_id,has_violation,violations,is_anomaly,anomaly_type
PE-EMP-00358-05,EMP-00358,False,[],False,none
PE-EMP-00358-06,EMP-00358,False,[],False,none
PE-EMP-00358-07,EMP-00358,False,[],False,none
PE-EMP-00358-08,EMP-00358,False,[],False,none
PE-EMP-00358-09,EMP-00358,False,[],False,none
PE-EMP-00358-10,EMP-00358,False,[],False,none
PE-EMP-00358-11,EMP-00358,False,[],False,none
PE-EMP-00358-12,EMP-00358,False,[],False,none
PE-EMP-00359-01,EMP-00359,False,[],False,none
PE-EMP-00359-02,EMP-00359,False,[],False,none
PE-EMP-00359-03,EMP-00359,False,[],False,none
PE-EMP-00359-04,EMP-00359,False,[],False,none
PE-EMP-00359-05,EMP-00359,False,[],False,none
PE-EMP-00359-06,EMP-00359,False,[],False,none
PE-EMP-00359-07,EMP-00359,False,[],False,none
PE-EMP-00359-08,EMP-00359,False,[],False,none
PE-EMP-00359-09,EMP-00359,False,[],False,none
PE-EMP-00359-10,EMP-00359,False,[],False,none
PE-EMP-00359-11,EMP-00359,False,[],False,none
PE-EMP-00359-12,EMP-00359,False,[],False,none
PE-EMP-00360-01,EMP-00360,False,[],False,none
PE-EMP-00360-02,EMP-00360,False,[],False,none
PE-EMP-00360-03,EMP-00360,False,[],False,none
PE-EMP-00360-04,EMP-00360,False,[],False,none
PE-EMP-00360-05,EMP-00360,False,[],False,none
PE-EMP-00360-06,EMP-00360,False,[],False,none
PE-EMP-00360-07,EMP-00360,False,[],False,none
PE-EMP-00360-08,EMP-00360,False,[],False,none
PE-EMP-00360-09,EMP-00360,False,[],False,none
PE-EMP-00360-10,EMP-00360,False,[],False,none
PE-EMP-00360-11,EMP-00360,False,[],False,none
PE-EMP-00360-12,EMP-00360,False,[],False,none
PE-EMP-00361-01,EMP-00361,False,[],False,none
PE-EMP-00361-02,EMP-00361,False,[],False,none
PE-EMP-00361-03,EMP-00361,False,[],False,none
PE-EMP-00361-04,EMP-00361,False,[],False,none
PE-EMP-00361-05,EMP-00361,False,[],False,none
PE-EMP-00361-06,EMP-00361,False,[],False,none
PE-EMP-00361-07,EMP-00361,False,[],False,none
PE-EMP-00361-08,EMP-00361,False,[],False,none
PE-EMP-00361-09,EMP-00361,False,[],False,none
PE-EMP-00361-10,EMP-00361,False,[],False,none
PE-EMP-00361-11,EMP-00361,False,[],False,none
PE-EMP-00361-12,EMP-00361,False,[],False,none
PE-EMP-00362-01,EMP-00362,False,[],False,none
PE-EMP-00362-02,EMP-00362,False,[],False,none
PE-EMP-00362-03,EMP-00362,False,[],False,none
PE-EMP-00362-04,EMP-00362,False,[],False,none
PE-EMP-00362-05,EMP-00362,False,[],False,none
PE-EMP-00362-06,EMP-00362,False,[],False,none
PE-EMP-00362-07,EMP-00362,False,[],False,none
PE-EMP-00362-08,EMP-00362,False,[],False,none
PE-EMP-00362-09,EMP-00362,False,[],False,none
PE-EMP-00362-10,EMP-00362,False,[],False,none
PE-EMP-00362-11,EMP-00362,False,[],False,none
PE-EMP-00362-12,EMP-00362,False,[],False,none
PE-EMP-00363-01,EMP-00363,False,[],False,none
PE-EMP-00363-02,EMP-00363,False,[],False,none
PE-EMP-00363-03,EMP-00363,False,[],False,none
PE-EMP-00363-04,EMP-00363,False,[],False,none
PE-EMP-00363-05,EMP-00363,False,[],False,none
PE-EMP-00363-06,EMP-00363,False,[],False,none
PE-EMP-00363-07,EMP-00363,False,[],False,none
PE-EMP-00363-08,EMP-00363,False,[],False,none
PE-EMP-00363-09,EMP-00363,False,[],False,none
PE-EMP-00363-10,EMP-00363,False,[],False,none
PE-EMP-00363-11,EMP-00363,False,[],False,none
PE-EMP-00363-12,EMP-00363,False,[],False,none
PE-EMP-00364-01,EMP-00364,False,[],False,none
PE-EMP-00364-02,EMP-00364,False,[],False,none
PE-EMP-00364-03,EMP-00364,False,[],False,none
PE-EMP-00364-04,EMP-00364,False,[],False,none
PE-EMP-00364-05,EMP-00364,False,[],False,none
PE-EMP-00364-06,EMP-00364,False,[],False,none
PE-EMP-00364-07,EMP-00364,False,[],False,none
PE-EMP-00364-08,EMP-00364,False,[],False,none
PE-EMP-00364-09,EMP-00364,False,[],False,none
PE-EMP-00364-10,EMP-00364,False,[],False,none
PE-EMP-00364-11,EMP-00364,False,[],False,none
PE-EMP-00364-12,EMP-00364,False,[],False,none
PE-EMP-00365-01,EMP-00365,False,[],False,none
PE-EMP-00365-02,EMP-00365,False,[],False,none
PE-EMP-00365-03,EMP-00365,False,[],False,none
PE-EMP-00365-04,EMP-00365,False,[],False,none
PE-EMP-00365-05,EMP-00365,False,[],False,none
PE-EMP-00365-06,EMP-00365,False,[],False,none
PE-EMP-00365-07,EMP-00365,False,[],False,none
PE-EMP-00365-08,EMP-00365,False,[],False,none
PE-EMP-00365-09,EMP-00365,False,[],False,none
PE-EMP-00365-10,EMP-00365,False,[],False,none
PE-EMP-00365-11,EMP-00365,False,[],False,none
PE-EMP-00365-12,EMP-00365,False,[],False,none
PE-EMP-00366-01,EMP-00366,False,[],False,none
PE-EMP-00366-02,EMP-00366,False,[],False,none
PE-EMP-00366-03,EMP-00366,False,[],False,none
PE-EMP-00366-04,EMP-00366,False,[],False,none
PE-EMP-00366-05,EMP-00366,False,[],False,none
PE-EMP-00366-06,EMP-00366,False,[],False,none
PE-EMP-00366-07,EMP-00366,False,[],False,none
PE-EMP-00366-08,EMP-00366,False,[],False,none
PE-EMP-00366-09,EMP-00366,False,[],False,none
PE-EMP-00366-10,EMP-00366,False,[],False,none
PE-EMP-00366-11,EMP-00366,False,[],False,none
PE-EMP-00366-12,EMP-00366,False,[],False,none
PE-EMP-00367-01,EMP-00367,False,[],False,none
PE-EMP-00367-02,EMP-00367,False,[],False,none
PE-EMP-00367-03,EMP-00367,False,[],False,none
PE-EMP-00367-04,EMP-00367,False,[],False,none
PE-EMP-00367-05,EMP-00367,False,[],False,none
PE-EMP-00367-06,EMP-00367,True,['underpaid_overtime'],False,none
PE-EMP-00367-07,EMP-00367,True,['underpaid_overtime'],False,none
PE-EMP-00367-08,EMP-00367,False,[],False,none
PE-EMP-00367-09,EMP-00367,False,[],False,none
PE-EMP-00367-10,EMP-00367,False,[],False,none
PE-EMP-00367-11,EMP-00367,False,[],False,none
PE-EMP-00367-12,EMP-00367,False,[],False,none
PE-EMP-00368-01,EMP-00368,False,[],False,none
PE-EMP-00368-02,EMP-00368,False,[],False,none
PE-EMP-00368-03,EMP-00368,False,[],False,none
PE-EMP-00368-04,EMP-00368,False,[],False,none
PE-EMP-00368-05,EMP-00368,False,[],False,none
PE-EMP-00368-06,EMP-00368,False,[],False,none
PE-EMP-00368-07,EMP-00368,False,[],False,none
PE-EMP-00368-08,EMP-00368,False,[],False,none
PE-EMP-00368-09,EMP-00368,False,[],False,none
PE-EMP-00368-10,EMP-00368,False,[],False,none
PE-EMP-00368-11,EMP-00368,False,[],False,none
PE-EMP-00368-12,EMP-00368,False,[],False,none
PE-EMP-00369-01,EMP-00369,False,[],False,none
PE-EMP-00369-02,EMP-00369,False,[],False,none
PE-EMP-00369-03,EMP-00369,False,[],False,none
PE-EMP-00369-04,EMP-00369,False,[],False,none
PE-EMP-00369-05,EMP-00369,False,[],False,none
PE-EMP-00369-06,EMP-00369,False,[],False,none
PE-EMP-00369-07,EMP-00369,False,[],False,none
PE-EMP-00369-08,EMP-00369,False,[],False,none
PE-EMP-00369-09,EMP-00369,False,[],False,none
PE-EMP-00369-10,EMP-00369,False,[],False,none
PE-EMP-00369-11,EMP-00369,False,[],False,none
PE-EMP-00369-12,EMP-00369,False,[],True,rate_violation
PE-EMP-00370-01,EMP-00370,False,[],False,none
PE-EMP-00370-02,EMP-00370,False,[],False,none
PE-EMP-00370-03,EMP-00370,False,[],False,none
PE-EMP-00370-04,EMP-00370,False,[],False,none
PE-EMP-00370-05,EMP-00370,False,[],False,none
PE-EMP-00370-06,EMP-00370,False,[],False,none
PE-EMP-00370-07,EMP-00370,False,[],False,none
PE-EMP-00370-08,EMP-00370,False,[],False,none
PE-EMP-00370-09,EMP-00370,False,[],False,none
PE-EMP-00370-10,EMP-00370,False,[],False,none
PE-EMP-00370-11,EMP-00370,False,[],False,none
PE-EMP-00370-12,EMP-00370,False,[],False,none
PE-EMP-00371-01,EMP-00371,False,[],False,none
PE-EMP-00371-02,EMP-00371,False,[],False,none
PE-EMP-00371-03,EMP-00371,False,[],False,none
PE-EMP-00371-04,EMP-00371,False,[],False,none
PE-EMP-00371-05,EMP-00371,False,[],False,none
PE-EMP-00371-06,EMP-00371,False,[],False,none
PE-EMP-00371-07,EMP-00371,False,[],False,none
PE-EMP-00371-08,EMP-00371,False,[],False,none
PE-EMP-00371-09,EMP-00371,False,[],False,none
PE-EMP-00371-10,EMP-00371,False,[],False,none
PE-EMP-00371-11,EMP-00371,False,[],False,none
PE-EMP-00371-12,EMP-00371,False,[],False,none
PE-EMP-00372-01,EMP-00372,False,[],False,none
PE-EMP-00372-02,EMP-00372,False,[],False,none
PE-EMP-00372-03,EMP-00372,False,[],False,none
PE-EMP-00372-04,EMP-00372,False,[],False,none
PE-EMP-00372-05,EMP-00372,False,[],False,none
PE-EMP-00372-06,EMP-00372,False,[],False,none
PE-EMP-00372-07,EMP-00372,False,[],False,none
PE-EMP-00372-08,EMP-00372,False,[],False,none
PE-EMP-00372-09,EMP-00372,False,[],False,none
PE-EMP-00372-10,EMP-00372,False,[],False,none
PE-EMP-00372-11,EMP-00372,False,[],False,none
PE-EMP-00372-12,EMP-00372,False,[],False,none
PE-EMP-00373-01,EMP-00373,False,[],True,ghost_employee
PE-EMP-00373-02,EMP-00373,False,[],True,ghost_employee
PE-EMP-00373-03,EMP-00373,False,[],True,ghost_employee
PE-EMP-00373-04,EMP-00373,False,[],True,ghost_employee
PE-EMP-00373-05,EMP-00373,False,[],True,ghost_employee
PE-EMP-00373-06,EMP-00373,False,[],True,ghost_employee
PE-EMP-00373-07,EMP-00373,False,[],True,ghost_employee
PE-EMP-00373-08,EMP-00373,False,[],True,ghost_employee
PE-EMP-00373-09,EMP-00373,False,[],True,ghost_employee
PE-EMP-00373-10,EMP-00373,False,[],True,ghost_employee
PE-EMP-00373-11,EMP-00373,False,[],True,ghost_employee
PE-EMP-00373-12,EMP-00373,False,[],True,ghost_employee
PE-EMP-00374-01,EMP-00374,False,[],False,none
PE-EMP-00374-02,EMP-00374,False,[],False,none
PE-EMP-00374-03,EMP-00374,False,[],False,none
PE-EMP-00374-04,EMP-00374,False,[],False,none
PE-EMP-00374-05,EMP-00374,False,[],False,none
PE-EMP-00374-06,EMP-00374,False,[],False,none
PE-EMP-00374-07,EMP-00374,False,[],False,none
PE-EMP-00374-08,EMP-00374,False,[],False,none
PE-EMP-00374-09,EMP-00374,False,[],False,none
PE-EMP-00374-10,EMP-00374,False,[],False,none
PE-EMP-00374-11,EMP-00374,False,[],False,none
PE-EMP-00374-12,EMP-00374,False,[],False,none
PE-EMP-00375-01,EMP-00375,False,[],False,none
PE-EMP-00375-02,EMP-00375,False,[],False,none
PE-EMP-00375-03,EMP-00375,False,[],False,none
PE-EMP-00375-04,EMP-00375,False,[],False,none
PE-EMP-00375-05,EMP-00375,False,[],False,none
PE-EMP-00375-06,EMP-00375,False,[],False,none
PE-EMP-00375-07,EMP-00375,False,[],False,none
PE-EMP-00375-08,EMP-00375,False,[],False,none
PE-EMP-00375-09,EMP-00375,False,[],False,none
PE-EMP-00375-10,EMP-00375,False,[],False,none
PE-EMP-00375-11,EMP-00375,False,[],False,none
PE-EMP-00375-12,EMP-00375,False,[],False,none
PE-EMP-00376-01,EMP-00376,False,[],False,none
PE-EMP-00376-02,EMP-00376,False,[],False,none
PE-EMP-00376-03,EMP-00376,False,[],False,none
PE-EMP-00376-04,EMP-00376,False,[],False,none
PE-EMP-00376-05,EMP-00376,False,[],False,none
PE-EMP-00376-06,EMP-00376,False,[],False,none
PE-EMP-00376-07,EMP-00376,False,[],False,none
PE-EMP-00376-08,EMP-00376,False,[],False,none
PE-EMP-00376-09,EMP-00376,False,[],False,none
PE-EMP-00376-10,EMP-00376,False,[],False,none
PE-EMP-00376-11,EMP-00376,False,[],False,none
PE-EMP-00376-12,EMP-00376,False,[],False,none
PE-EMP-00377-01,EMP-00377,False,[],False,none
PE-EMP-00377-02,EMP-00377,False,[],False,none
PE-EMP-00377-03,EMP-00377,False,[],False,none
PE-EMP-00377-04,EMP-00377,False,[],False,none
PE-EMP-00377-05,EMP-00377,False,[],False,none
PE-EMP-00377-06,EMP-00377,False,[],False,none
PE-EMP-00377-07,EMP-00377,False,[],False,none
PE-EMP-00377-08,EMP-00377,False,[],False,none
PE-EMP-00377-09,EMP-00377,False,[],False,none
PE-EMP-00377-10,EMP-00377,False,[],False,none
PE-EMP-00377-11,EMP-00377,False,[],False,none
PE-EMP-00377-12,EMP-00377,False,[],False,none
PE-EMP-00378-01,EMP-00378,False,[],False,none
PE-EMP-00378-02,EMP-00378,False,[],False,none
PE-EMP-00378-03,EMP-00378,False,[],False,none
PE-EMP-00378-04,EMP-00378,False,[],False,none
PE-EMP-00378-05,EMP-00378,False,[],False,none
PE-EMP-00378-06,EMP-00378,False,[],False,none
PE-EMP-00378-07,EMP-00378,False,[],False,none
PE-EMP-00378-08,EMP-00378,False,[],False,none
PE-EMP-00378-09,EMP-00378,False,[],False,none
PE-EMP-00378-10,EMP-00378,False,[],False,none
PE-EMP-00378-11,EMP-00378,False,[],False,none
PE-EMP-00378-12,EMP-00378,False,[],False,none
PE-EMP-00379-01,EMP-00379,False,[],False,none
PE-EMP-00379-02,EMP-00379,False,[],False,none
PE-EMP-00379-03,EMP-00379,False,[],False,none
PE-EMP-00379-04,EMP-00379,False,[],False,none
PE-EMP-00379-05,EMP-00379,False,[],False,none
PE-EMP-00379-06,EMP-00379,False,[],False,none
PE-EMP-00379-07,EMP-00379,False,[],False,none
PE-EMP-00379-08,EMP-00379,False,[],False,none
PE-EMP-00379-09,EMP-00379,False,[],False,none
PE-EMP-00379-10,EMP-00379,False,[],False,none
PE-EMP-00379-11,EMP-00379,False,[],False,none
PE-EMP-00379-12,EMP-00379,False,[],False,none
PE-EMP-00380-01,EMP-00380,False,[],False,none
PE-EMP-00380-02,EMP-00380,False,[],False,none
PE-EMP-00380-03,EMP-00380,False,[],False,none
PE-EMP-00380-04,EMP-00380,False,[],False,none
PE-EMP-00380-05,EMP-00380,False,[],False,none
PE-EMP-00380-06,EMP-00380,False,[],False,none
PE-EMP-00380-07,EMP-00380,False,[],False,none
PE-EMP-00380-08,EMP-00380,False,[],False,none
PE-EMP-00380-09,EMP-00380,False,[],False,none
PE-EMP-00380-10,EMP-00380,False,[],False,none
PE-EMP-00380-11,EMP-00380,False,[],False,none
PE-EMP-00380-12,EMP-00380,False,[],False,none
PE-EMP-00381-01,EMP-00381,False,[],True,ghost_employee
PE-EMP-00381-02,EMP-00381,False,[],True,ghost_employee
PE-EMP-00381-03,EMP-00381,False,[],True,ghost_employee
PE-EMP-00381-04,EMP-00381,False,[],True,ghost_employee
PE-EMP-00381-05,EMP-00381,False,[],True,ghost_employee
PE-EMP-00381-06,EMP-00381,False,[],True,ghost_employee
PE-EMP-00381-07,EMP-00381,False,[],True,ghost_employee
PE-EMP-00381-08,EMP-00381,False,[],True,ghost_employee
PE-EMP-00381-09,EMP-00381,False,[],True,ghost_employee
PE-EMP-00381-10,EMP-00381,False,[],True,ghost_employee
PE-EMP-00381-11,EMP-00381,False,[],True,ghost_employee
PE-EMP-00381-12,EMP-00381,False,[],True,ghost_employee
PE-EMP-00382-01,EMP-00382,False,[],False,none
PE-EMP-00382-02,EMP-00382,False,[],False,none
PE-EMP-00382-03,EMP-00382,False,[],False,none
PE-EMP-00382-04,EMP-00382,False,[],False,none
PE-EMP-00382-05,EMP-00382,False,[],False,none
PE-EMP-00382-06,EMP-00382,False,[],False,none
PE-EMP-00382-07,EMP-00382,False,[],False,none
PE-EMP-00382-08,EMP-00382,False,[],False,none
PE-EMP-00382-09,EMP-00382,False,[],False,none
PE-EMP-00382-10,EMP-00382,False,[],False,none
PE-EMP-00382-11,EMP-00382,False,[],False,none
PE-EMP-00382-12,EMP-00382,False,[],False,none
PE-EMP-00383-01,EMP-00383,False,[],False,none
PE-EMP-00383-02,EMP-00383,False,[],False,none
PE-EMP-00383-03,EMP-00383,False,[],False,none
PE-EMP-00383-04,EMP-00383,False,[],False,none
PE-EMP-00383-05,EMP-00383,False,[],False,none
PE-EMP-00383-06,EMP-00383,False,[],False,none
PE-EMP-00383-07,EMP-00383,False,[],False,none
PE-EMP-00383-08,EMP-00383,False,[],False,none
PE-EMP-00383-09,EMP-00383,False,[],False,none
PE-EMP-00383-10,EMP-00383,False,[],False,none
PE-EMP-00383-11,EMP-00383,False,[],False,none
PE-EMP-00383-12,EMP-00383,False,[],False,none
PE-EMP-00384-01,EMP-00384,False,[],False,none
PE-EMP-00384-02,EMP-00384,False,[],False,none
PE-EMP-00384-03,EMP-00384,False,[],False,none
PE-EMP-00384-04,EMP-00384,False,[],False,none
PE-EMP-00384-05,EMP-00384,False,[],False,none
PE-EMP-00384-06,EMP-00384,False,[],False,none
PE-EMP-00384-07,EMP-00384,False,[],False,none
PE-EMP-00384-08,EMP-00384,False,[],False,none
PE-EMP-00384-09,EMP-00384,False,[],False,none
PE-EMP-00384-10,EMP-00384,False,[],False,none
PE-EMP-00384-11,EMP-00384,False,[],False,none
PE-EMP-00384-12,EMP-00384,False,[],False,none
PE-EMP-00385-01,EMP-00385,False,[],False,none
PE-EMP-00385-02,EMP-00385,False,[],False,none
PE-EMP-00385-03,EMP-00385,True,['underpaid_overtime'],False,none
PE-EMP-00385-04,EMP-00385,False,[],False,none
PE-EMP-00385-05,EMP-00385,False,[],False,none
PE-EMP-00385-06,EMP-00385,False,[],False,none
PE-EMP-00385-07,EMP-00385,False,[],False,none
PE-EMP-00385-08,EMP-00385,False,[],False,none
PE-EMP-00385-09,EMP-00385,False,[],False,none
PE-EMP-00385-10,EMP-00385,False,[],False,none
PE-EMP-00385-11,EMP-00385,False,[],False,none
PE-EMP-00385-12,EMP-00385,False,[],False,none
PE-EMP-00386-01,EMP-00386,False,[],False,none
PE-EMP-00386-02,EMP-00386,False,[],False,none
PE-EMP-00386-03,EMP-00386,False,[],False,none
PE-EMP-00386-04,EMP-00386,False,[],False,none
PE-EMP-00386-05,EMP-00386,False,[],False,none
PE-EMP-00386-06,EMP-00386,False,[],False,none
PE-EMP-00386-07,EMP-00386,False,[],False,none
PE-EMP-00386-08,EMP-00386,False,[],False,none
PE-EMP-00386-09,EMP-00386,False,[],False,none
PE-EMP-00386-10,EMP-00386,False,[],False,none
PE-EMP-00386-11,EMP-00386,False,[],False,none
PE-EMP-00386-12,EMP-00386,False,[],False,none
PE-EMP-00387-01,EMP-00387,False,[],False,none
PE-EMP-00387-02,EMP-00387,False,[],False,none
PE-EMP-00387-03,EMP-00387,False,[],False,none
PE-EMP-00387-04,EMP-00387,False,[],False,none
PE-EMP-00387-05,EMP-00387,False,[],False,none
PE-EMP-00387-06,EMP-00387,False,[],False,none
PE-EMP-00387-07,EMP-00387,False,[],False,none
PE-EMP-00387-08,EMP-00387,False,[],False,none
PE-EMP-00387-09,EMP-00387,False,[],False,none
PE-EMP-00387-10,EMP-00387,False,[],False,none
PE-EMP-00387-11,EMP-00387,True,['underpaid_overtime'],False,none
PE-EMP-00387-12,EMP-00387,False,[],False,none
PE-EMP-00388-01,EMP-00388,False,[],False,none
PE-EMP-00388-02,EMP-00388,False,[],False,none
PE-EMP-00388-03,EMP-00388,False,[],False,none
PE-EMP-00388-04,EMP-00388,False,[],False,none
PE-EMP-00388-05,EMP-00388,False,[],False,none
PE-EMP-00388-06,EMP-00388,False,[],False,none
PE-EMP-00388-07,EMP-00388,False,[],False,none
PE-EMP-00388-08,EMP-00388,False,[],False,none
PE-EMP-00388-09,EMP-00388,False,[],False,none
PE-EMP-00388-10,EMP-00388,False,[],False,none
PE-EMP-00388-11,EMP-00388,False,[],False,none
PE-EMP-00388-12,EMP-00388,False,[],False,none
PE-EMP-00389-01,EMP-00389,False,[],True,ghost_employee
PE-EMP-00389-02,EMP-00389,False,[],True,ghost_employee
PE-EMP-00389-03,EMP-00389,False,[],True,ghost_employee
PE-EMP-00389-04,EMP-00389,False,[],True,ghost_employee
PE-EMP-00389-05,EMP-00389,False,[],True,ghost_employee
PE-EMP-00389-06,EMP-00389,False,[],True,ghost_employee
PE-EMP-00389-07,EMP-00389,False,[],True,ghost_employee
PE-EMP-00389-08,EMP-00389,False,[],True,ghost_employee
PE-EMP-00389-09,EMP-00389,False,[],True,ghost_employee
PE-EMP-00389-10,EMP-00389,False,[],True,ghost_employee
PE-EMP-00389-11,EMP-00389,False,[],True,ghost_employee
PE-EMP-00389-12,EMP-00389,False,[],True,ghost_employee
PE-EMP-00390-01,EMP-00390,False,[],False,none
PE-EMP-00390-02,EMP-00390,False,[],False,none
PE-EMP-00390-03,EMP-00390,False,[],False,none
PE-EMP-00390-04,EMP-00390,False,[],False,none
PE-EMP-00390-05,EMP-00390,False,[],False,none
PE-EMP-00390-06,EMP-00390,False,[],False,none
PE-EMP-00390-07,EMP-00390,False,[],False,none
PE-EMP-00390-08,EMP-00390,False,[],False,none
PE-EMP-00390-09,EMP-00390,False,[],False,none
PE-EMP-00390-10,EMP-00390,False,[],False,none
PE-EMP-00390-11,EMP-00390,False,[],False,none
PE-EMP-00390-12,EMP-00390,False,[],False,none
PE-EMP-00391-01,EMP-00391,False,[],False,none
PE-EMP-00391-02,EMP-00391,False,[],False,none
PE-EMP-00391-03,EMP-00391,False,[],False,none
PE-EMP-00391-04,EMP-00391,False,[],False,none
PE-EMP-00391-05,EMP-00391,False,[],False,none
PE-EMP-00391-06,EMP-00391,False,[],False,none
PE-EMP-00391-07,EMP-00391,False,[],False,none
PE-EMP-00391-08,EMP-00391,False,[],False,none
PE-EMP-00391-09,EMP-00391,False,[],False,none
PE-EMP-00391-10,EMP-00391,False,[],False,none
PE-EMP-00391-11,EMP-00391,False,[],False,none
PE-EMP-00391-12,EMP-00391,False,[],False,none
PE-EMP-00392-01,EMP-00392,False,[],False,none
PE-EMP-00392-02,EMP-00392,False,[],False,none
PE-EMP-00392-03,EMP-00392,True,['underpaid_overtime'],False,none
PE-EMP-00392-04,EMP-00392,False,[],False,none
PE-EMP-00392-05,EMP-00392,False,[],False,none
PE-EMP-00392-06,EMP-00392,False,[],False,none
PE-EMP-00392-07,EMP-00392,False,[],False,none
PE-EMP-00392-08,EMP-00392,False,[],False,none
PE-EMP-00392-09,EMP-00392,False,[],False,none
PE-EMP-00392-10,EMP-00392,False,[],False,none
PE-EMP-00392-11,EMP-00392,False,[],False,none
PE-EMP-00392-12,EMP-00392,False,[],False,none
PE-EMP-00393-01,EMP-00393,False,[],False,none
PE-EMP-00393-02,EMP-00393,False,[],False,none
PE-EMP-00393-03,EMP-00393,False,[],False,none
PE-EMP-00393-04,EMP-00393,False,[],False,none
PE-EMP-00393-05,EMP-00393,False,[],False,none
PE-EMP-00393-06,EMP-00393,False,[],False,none
PE-EMP-00393-07,EMP-00393,False,[],False,none
PE-EMP-00393-08,EMP-00393,False,[],False,none
PE-EMP-00393-09,EMP-00393,False,[],False,none
PE-EMP-00393-10,EMP-00393,False,[],False,none
PE-EMP-00393-11,EMP-00393,False,[],False,none
PE-EMP-00393-12,EMP-00393,False,[],False,none
PE-EMP-00394-01,EMP-00394,False,[],False,none
PE-EMP-00394-02,EMP-00394,False,[],False,none
PE-EMP-00394-03,EMP-00394,False,[],False,none
PE-EMP-00394-04,EMP-00394,False,[],False,none
PE-EMP-00394-05,EMP-00394,False,[],False,none
PE-EMP-00394-06,EMP-00394,False,[],False,none
PE-EMP-00394-07,EMP-00394,False,[],False,none
PE-EMP-00394-08,EMP-00394,False,[],False,none
PE-EMP-00394-09,EMP-00394,False,[],False,none
PE-EMP-00394-10,EMP-00394,False,[],False,none
PE-EMP-00394-11,EMP-00394,False,[],False,none
PE-EMP-00394-12,EMP-00394,False,[],False,none
PE-EMP-00395-01,EMP-00395,False,[],False,none
PE-EMP-00395-02,EMP-00395,False,[],False,none
PE-EMP-00395-03,EMP-00395,False,[],False,none
PE-EMP-00395-04,EMP-00395,False,[],False,none
PE-EMP-00395-05,EMP-00395,False,[],False,none
PE-EMP-00395-06,EMP-00395,False,[],False,none
PE-EMP-00395-07,EMP-00395,False,[],False,none
PE-EMP-00395-08,EMP-00395,False,[],False,none
PE-EMP-00395-09,EMP-00395,False,[],False,none
PE-EMP-00395-10,EMP-00395,False,[],False,none
PE-EMP-00395-11,EMP-00395,False,[],False,none
PE-EMP-00395-12,EMP-00395,False,[],False,none
PE-EMP-00396-01,EMP-00396,False,[],False,none
PE-EMP-00396-02,EMP-00396,False,[],False,none
PE-EMP-00396-03,EMP-00396,False,[],False,none
PE-EMP-00396-04,EMP-00396,False,[],False,none
PE-EMP-00396-05,EMP-00396,False,[],False,none
PE-EMP-00396-06,EMP-00396,False,[],False,none
PE-EMP-00396-07,EMP-00396,False,[],False,none
PE-EMP-00396-08,EMP-00396,False,[],False,none
PE-EMP-00396-09,EMP-00396,False,[],False,none
PE-EMP-00396-10,EMP-00396,False,[],False,none
PE-EMP-00396-11,EMP-00396,False,[],False,none
PE-EMP-00396-12,EMP-00396,False,[],False,none
PE-EMP-00397-01,EMP-00397,False,[],False,none
PE-EMP-00397-02,EMP-00397,False,[],False,none
PE-EMP-00397-03,EMP-00397,False,[],False,none
PE-EMP-00397-04,EMP-00397,False,[],False,none
PE-EMP-00397-05,EMP-00397,False,[],False,none
PE-EMP-00397-06,EMP-00397,False,[],False,none
PE-EMP-00397-07,EMP-00397,False,[],False,none
PE-EMP-00397-08,EMP-00397,False,[],False,none
PE-EMP-00397-09,EMP-00397,False,[],False,none
PE-EMP-00397-10,EMP-00397,False,[],False,none
PE-EMP-00397-11,EMP-00397,False,[],False,none
PE-EMP-00397-12,EMP-00397,False,[],False,none
PE-EMP-00398-01,EMP-00398,False,[],False,none
PE-EMP-00398-02,EMP-00398,False,[],False,none
PE-EMP-00398-03,EMP-00398,False,[],False,none
PE-EMP-00398-04,EMP-00398,False,[],False,none
PE-EMP-00398-05,EMP-00398,False,[],False,none
PE-EMP-00398-06,EMP-00398,False,[],False,none
PE-EMP-00398-07,EMP-00398,False,[],False,none
PE-EMP-00398-08,EMP-00398,False,[],False,none
PE-EMP-00398-09,EMP-00398,False,[],False,none
PE-EMP-00398-10,EMP-00398,False,[],False,none
PE-EMP-00398-11,EMP-00398,False,[],False,none
PE-EMP-00398-12,EMP-00398,False,[],False,none
PE-EMP-00399-01,EMP-00399,False,[],False,none
PE-EMP-00399-02,EMP-00399,False,[],False,none
PE-EMP-00399-03,EMP-00399,False,[],False,none
PE-EMP-00399-04,EMP-00399,False,[],False,none
PE-EMP-00399-05,EMP-00399,False,[],False,none
PE-EMP-00399-06,EMP-00399,False,[],False,none
PE-EMP-00399-07,EMP-00399,False,[],False,none
PE-EMP-00399-08,EMP-00399,False,[],False,none
PE-EMP-00399-09,EMP-00399,False,[],False,none
PE-EMP-00399-10,EMP-00399,False,[],False,none
PE-EMP-00399-11,EMP-00399,False,[],False,none
PE-EMP-00399-12,EMP-00399,False,[],False,none
PE-EMP-00400-01,EMP-00400,False,[],False,none
PE-EMP-00400-02,EMP-00400,False,[],False,none
PE-EMP-00400-03,EMP-00400,False,[],False,none
PE-EMP-00400-04,EMP-00400,False,[],False,none
PE-EMP-00400-05,EMP-00400,False,[],False,none
PE-EMP-00400-06,EMP-00400,False,[],False,none
PE-EMP-00400-07,EMP-00400,False,[],False,none
PE-EMP-00400-08,EMP-00400,False,[],False,none
